fieldguide,english_common,latin_species,length,voice,order,family,family_english,english,match,latin_species_correct,changed,comment
allabout_birds,Hermit Thrush,Catharus guttatus,16,"The Hermit Thrush's most frequently heard call is a low-pitched  "" tchup "" or  "" quoit "" to signal attack or escape and a Cedar Waxwing-like  "" eeee "" when in danger. Adults may tell their young to stay still with a two-syllable  "" chuck "" and  "" lisp "" . The Hermit Thrush's beautiful, haunting song begins with a sustained whistle and ends with softer, echo-like tones, described as  "" oh, holy holy, ah, purity purity eeh, sweetly sweetly "" . It pauses between each phrase, and the song is about 1.5 seconds long. Hermit Thrushes also deliver an extremely faint 'whisper song' in spring.",Passeriformes,Turdidae,Thrushes,Hermit Thrush,TRUE,Catharus guttatus,no,
allabout_birds,Hermit Warbler,Setophaga occidentalis,14,"Calls include a flat, dry  "" chip  "" and a high-pitched  "" zee "" (in flight). Like its close relatives in the  "" golden-cheeked ""  complex of warblers, Hermit has two different songs. Most often heard is a series of 4 high-pitched notes, followed by a descending phrase, and ending in rapid series of buzzy notes, sometimes with a final high-pitched note. The alternate song begins with 3 or 4 buzzy notes and ends with a rising-and-falling ending phrase.",Passeriformes,Parulidae,New World Warblers,Hermit Warbler,TRUE,Setophaga occidentalis,no,
allabout_birds,Herring Gull,Larus argentatus,61,"Herring Gulls have a rich repertoire of calls, each of which may be modified in different contexts and accompanied by different postures. For example, the long-drawn single note of their  "" mew "" call is always accompanied by an arched neck, but serves to attract attention in contexts as diverse as courtship, chick feeding, nest approaches, or agitated aggression. Their characteristic  "" ha-ha-ha-ha "" alarm call may change to a plaintive  "" yeow "" in flight or a yelping  "" keow "" as the threat intensifies. That  "" keow "" is highly individual and can serve as personal identification. When trumpeted more and more shrilly as the gull lowers and then raises its head, this becomes the gull's  "" long call, ""  the most elaborate, variable, and individualized call in its repertoire. Both sexes make a repeated  "" huoh-huoh-huoh "" in courtship, territorial disputes, and nest selection to indicate some version of  "" I'm not moving. ""  It's been called their 'choking call' because the birds deliver the call while leaning forward, head down, and heaving upward as they call. Chicks beg for regurgitated food with a  "" klee-ew "" call that they first peep while inside the egg. And adults use the same call in a softer  "" baby-talk ""  version during courtship or in exchanges when the male returns to take his turn on the nest.",Charadriiformes,Laridae,"Gulls, Terns, Skimmers",European Herring Gull,TRUE,Larus argentatus,no,
allabout_birds,Hoary Redpoll,Acanthis hornemanni,13,"At least nine different calls have been described, most sounding like a very buzzy chatter, a rattle, and a rising, sweeter note. All of these calls are similar to calls of Common Redpoll and Pine Siskin. Male Hoary Redpoll songs consists of their different call notes, sung in sets of phrases that usually have pauses between them. After pairing with a female, males sing a similar song that is shorter, quieter, and often lacks pauses.",Passeriformes,Fringillidae,"Finches, Euphonias",Arctic Redpoll,TRUE,Acanthis hornemanni,no,
allabout_birds,Hooded Merganser,Lophodytes cucullatus,44.5,"Hooded Mergansers are usually silent, but they call during courtship and around nest sites. A courting male makes a deep, rolling sound like the call of a pickerel frog, earning it the nickname of 'frog-duck' in Georgia. Females give a hoarse  "" gack "" call during courtship. When females call in flight or to newly hatched ducklings, they use a rough  "" croo-croo-crook "" similar to that of many sea ducks.",Anseriformes,Anatidae,"Ducks, Geese, Swans",Hooded Merganser,TRUE,Lophodytes cucullatus,no,
allabout_birds,Hooded Oriole,Icterus cucullatus,19,"Their call is a sharp and nasal sounding  "" wheet "" that sounds a bit like a House Finch call. They also give a harsh  "" chuck "" .  Like most orioles, they string together their calls with nearly nonstop chatter. Their chatter is soft, dry, and throaty sounding, perhaps a bit weaker sounding than Baltimore Oriole chatter. As with other orioles, both male and female Hooded Orioles sing. The female's song tends to be less complicated than the male's. They sing a scratchy, abrupt warble interspersed with catlike cries, chatters, and sometimes mimicked parts of the songs of other species. Songs last about 1 to 4 seconds. Their song is highly variable and lacks the sweet melodies of other orioles.",Passeriformes,Icteridae,"Oropendolas, Orioles, Blackbirds",Hooded Oriole,TRUE,Icterus cucullatus,no,
allabout_birds,Hooded Warbler,Setophaga citrina,13,"Males and females give a loud and metallic-sounding  "" chip "" during territory defense on the breeding and wintering grounds, though females call more often than males on the breeding grounds.  Hooded Warblers sing an emphatic and loud ringing song. Only males are thought to sing, but female song was documented once in Pennsylvania. The primary song consists of 4-5 notes—a clear  "" weeta-weeta-weet-tee-o "" , which some interpret as  "" Richie Rich, I'm right here. ""  Males also sing a secondary song that is a bit more jumbled at the beginning.",Passeriformes,Parulidae,New World Warblers,Hooded Warbler,TRUE,Setophaga citrina,no,
allabout_birds,Horned Grebe,Podiceps auritus,34.5,"Calls a loud, nasal  "" aaarrrh ""  descending in pitch, and a pulsing trill. Usually silent in winter.",Podicipediformes,Podicipedidae,Grebes,Horned Grebe,TRUE,Podiceps auritus,no,
allabout_birds,Horned Lark,Eremophila alpestris,18,"The Horned Lark's typical call, most often heard in fall and winter, is a high, piercing one- or two-note chip. Horned Larks sing a delicate, musical song particularly in the early morning as early as an hour and a half before sunrise. It's a fast, high-pitched sequence of sharp, tinkling notes, often rising in pitch to a quick jumble of concluding notes. Songs are typically a couple of seconds long but may go on for more than a minute. Males usually sing from a post, rock, clod, mound or other perch, but may sing on the wing, from a height of up to about 800 feet in the air.",Passeriformes,Alaudidae,Larks,Horned Lark,TRUE,Eremophila alpestris,no,
allabout_birds,Horned Puffin,Fratercula corniculata,NA,"Low, rather guttural calls sounding like croaking, growling, purring, and popping.",Charadriiformes,Alcidae,Auks,Horned Puffin,TRUE,Fratercula corniculata,no,
allabout_birds,House Finch,Haemorhous mexicanus,13.5,"Male and female House Finch calls are a sharp  "" cheep "" made often, including while perched and during flight. You may hear a sharper version of this call as the birds flush from the ground. Male House Finches sing a long, jumbled warbling composed of short notes. The song often ends with an upward or downward slur, and lasts about 3 seconds. Males may sing throughout the year. Females sometimes give a shorter, simpler version of the song. Compared with Cassin's and Purple finches, House Finch songs sound slower, rougher, and somewhat less fluid. The final slurred note is more often heard in House Finches than in the other two species.",Passeriformes,Fringillidae,"Finches, Euphonias",House Finch,TRUE,Haemorhous mexicanus,no,
allabout_birds,House Sparrow,Passer domesticus,16,"Male and female House Sparrows make single  "" cheep "" notes to indicate submissiveness in flocks, or between pairs as part of courting or copulation. Females make a short chattering sound when chasing off other females, or when her mate approaches. House Sparrows have a rather simple song of one or a series of  "" cheep "" or  "" chirrup "" notes. It's mainly given by males, who repeat it incessantly during much of the year to announce that they possess a nest and to attract females. Females only rarely use this song, typically to attract a new mate after losing one.",Passeriformes,Passeridae,"Old World Sparrows, Snowfinches",House Sparrow,TRUE,Passer domesticus,no,
allabout_birds,House Wren,Troglodytes aedon,12,"House Wrens make a variety of harsh sounds: churrs, chatters, rattles, and scolds, often in response to large animals that might be predators. For this reason, they can often be coaxed into view with squeaks or pishing sounds. Both males and females sing. Males often sing 9-11 times per minute during breeding season. Songs are a long, jumbled bubbling introduced by abrupt churrs and scolds and made up of 12-16 recognizable syllables. Females sing mainly in answer to their mates shortly after pairing up; their songs can include high-pitched squeals unlike any sounds males make.",Passeriformes,Troglodytidae,Wrens,House Wren,TRUE,Troglodytes aedon,no,
allabout_birds,Hudsonian Godwit,Limosa haemastica,39,"A sweet, downward  "" deew-doo  "" and a drier  "" whit "" are the most commonly heard calls. In flight, males give rollicking, rhythmic, rapidly repeated sets of phrases, similar in quality to other godwits' flight display vocalizations, that may be considered 'song.'",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Hudsonian Godwit,TRUE,Limosa haemastica,no,
allabout_birds,Hutton's Vireo,Vireo huttoni,11,"The most often heard calls are a nasal  "" chu "" and a flat  "" chit "" . Song is a rising  "" zu-wee "" or a descending  "" zo-zoo,  "" repeated over and over again at about one per second for as long as 10 minutes.",Passeriformes,Vireonidae,"Vireos, Greenlets, Shrike-babblers",Hutton's Vireo,TRUE,Vireo huttoni,no,
allabout_birds,Iceland Gull,Larus glaucoides,55,"Like many other gulls, Iceland Gulls have several calls. One known as the 'main call' is a repeated series of two-parted 'kee-ya' notes. It's often used as an alarm call, and at nest colonies can spur the entire colony to plunge off their high cliff nests into the air. The 'long call' is similar to (but shriller than) the classic, repeated series of calls that Herring Gulls give from dock pilings. They also give various shorter barking or mewing calls when taking flight or settling into the nest.",Charadriiformes,Laridae,"Gulls, Terns, Skimmers",Iceland Gull,TRUE,Larus glaucoides,no,
allabout_birds,Inca Dove,Columbina inca,20.5,"It makes an aggressive stuttering coo of 4-5 distinct notes for about 2 seconds. The male and sometimes the female Inca Dove call a low mournful coo that sounds like they are saying 'no hope.' Each call lasts less than 1 second, but the bird repeats the same notes over and over.",Columbiformes,Columbidae,"Pigeons, Doves",Inca Dove,TRUE,Columbina inca,no,
allabout_birds,Indigo Bunting,Passerina cyanea,12.5,"Indigo Buntings give short, sharp, thin, one-syllable  "" spit ""  or  "" chip ""  calls. Male Indigo Buntings whistle a bright, lively song of sharp, clear, high-pitched notes that lasts about 2 seconds. They are voluble, singing as many as 200 songs per hour at dawn and keeping up a pace of about one per minute for the rest of the day. Notes or phrases are often repeated in pairs:  "" <i>what! what! where? where? see it! see it!</i> ""   This pattern is recognizable, although the precise tune varies from place to place. Young Indigo Buntings learn their songs from males near where they settle to breed, and this leads to 'song neighborhoods' in which all nearby males sing songs that are similar to each other and that are different from those sung more than a few hundred yards away.",Passeriformes,Cardinalidae,Cardinals & Allies,Indigo Bunting,TRUE,Passerina cyanea,no,
allabout_birds,Ivory Gull,Pagophila eburnea,41.5,"A very harsh, grating, high-pitched  "" keeuur  "" is the most commonly heard call. On the breeding grounds and at the nest, also gives a longer version as a 'long call,' a much longer version as a distress call, and a variety of softer calls during courtship.",Charadriiformes,Laridae,"Gulls, Terns, Skimmers",Ivory Gull,TRUE,Pagophila eburnea,no,
allabout_birds,Ivory-billed Woodpecker,Campephilus principalis,48.5,"Call is a nasal tooting  "" kent "" often described as the sound of a 'tin trumpet' or of blowing on a clarinet mouthpiece. The call could be given singly or as two notes together, and was often given while feeding. The sound was not nearly as loud as a Pileated Woodpecker's call, and was estimated to be audible from a quarter-mile away at best.",Piciformes,Picidae,Woodpeckers,Ivory-billed Woodpecker,TRUE,Campephilus principalis,no,
